PRICE,TIMESTAMP
1196.78,2017-03-08
1179.28,2017-03-09
1207.92,2017-03-10
1181.02,2017-03-11
1206.3,2017-03-12
1237.88,2017-03-13
1247.29,2017-03-14
1253.52,2017-03-15
1223.74,2017-03-16
1130.96,2017-03-17
1032.36,2017-03-18
1012.91,2017-03-19
1035.6,2017-03-20
1085.68,2017-03-21
1050.92,2017-03-22
1035.89,2017-03-23
991.87,2017-03-24
930.11,2017-03-25
974.27,2017-03-26
1002.38,2017-03-27
1044.62,2017-03-28
1035.22,2017-03-29
1039.37,2017-03-30
1063.29,2017-03-31
1090.51,2017-04-01
1096.54,2017-04-02
1142.6,2017-04-03
1148.1,2017-04-04
1132.03,2017-04-05
1168.38,2017-04-06
1192.19,2017-04-07
1188.58,2017-04-08
1193.85,2017-04-09
1211.93,2017-04-10
1215.33,2017-04-11
1219.22,2017-04-12
1189.59,2017-04-13
1182.56,2017-04-14
1181.14,2017-04-15
1182.62,2017-04-16
1180.29,2017-04-17
1198.86,2017-04-18
1201.38,2017-04-19
1225.44,2017-04-20
1247.61,2017-04-21
1245.55,2017-04-22
1247.24,2017-04-23
1252.79,2017-04-24
1273.79,2017-04-25
1295.53,2017-04-26
1324.2,2017-04-27
1340.44,2017-04-28
1356.13,2017-04-29
1354.0,2017-04-30
1425.99,2017-05-01
1460.62,2017-05-02
1482.54,2017-05-03
1572.35,2017-05-04
1590.39,2017-05-05
1583.39,2017-05-06
1591.04,2017-05-07
1640.31,2017-05-08
1730.58,2017-05-09
1758.04,2017-05-10
1837.42,2017-05-11
1773.71,2017-05-12
1715.88,2017-05-13
1799.6,2017-05-14
1753.66,2017-05-15
1745.42,2017-05-16
1815.62,2017-05-17
1836.45,2017-05-18
1937.6,2017-05-19
2001.74,2017-05-20
2054.4,2017-05-21
2168.35,2017-05-22
2216.74,2017-05-23
2369.27,2017-05-24
2609.27,2017-05-25
2442.28,2017-05-26
2127.08,2017-05-27
2228.32,2017-05-28
2254.86,2017-05-29
2264.58,2017-05-30
2249.76,2017-05-31
2405.09,2017-06-01
2425.63,2017-06-02
2523.85,2017-06-03
2519.12,2017-06-04
2601.94,2017-06-05
2833.37,2017-06-06
2816.35,2017-06-07
2750.54,2017-06-08
2823.6,2017-06-09
2856.75,2017-06-10
2931.42,2017-06-11
2821.27,2017-06-12
2714.71,2017-06-13
2668.42,2017-06-14
2351.97,2017-06-15
2441.04,2017-06-16
2553.42,2017-06-17
2566.57,2017-06-18
2553.52,2017-06-19
2654.44,2017-06-20
2690.32,2017-06-21
2665.24,2017-06-22
2706.14,2017-06-23
2656.96,2017-06-24
2555.33,2017-06-25
2453.07,2017-06-26
2395.92,2017-06-27
2534.37,2017-06-28
2558.06,2017-06-29
2513.03,2017-06-30
2459.15,2017-07-01
2454.95,2017-07-02
2521.2,2017-07-03
2597.03,2017-07-04
2582.3,2017-07-05
2600.27,2017-07-06
2551.76,2017-07-07
2519.18,2017-07-08
2551.51,2017-07-09
2458.29,2017-07-10
2346.78,2017-07-11
2338.73,2017-07-12
2364.18,2017-07-13
2273.42,2017-07-14
2082.3,2017-07-15
1928.53,2017-07-16
2054.37,2017-07-17
2271.09,2017-07-18
2308.85,2017-07-19
2491.19,2017-07-20
2717.35,2017-07-21
2776.69,2017-07-22
2778.44,2017-07-23
2759.03,2017-07-24
2623.41,2017-07-25
2497.65,2017-07-26
2569.44,2017-07-27
2737.64,2017-07-28
2720.58,2017-07-29
2688.5,2017-07-30
2772.84,2017-07-31
2793.68,2017-08-01
2714.62,2017-08-02
2741.47,2017-08-03
2825.34,2017-08-04
3139.36,2017-08-05
3215.74,2017-08-06
3306.79,2017-08-07
3420.78,2017-08-08
3345.06,2017-08-09
3395.13,2017-08-10
3518.63,2017-08-11
3792.38,2017-08-12
4040.66,2017-08-13
4178.31,2017-08-14
4177.38,2017-08-15
4173.17,2017-08-16
4347.76,2017-08-17
4229.01,2017-08-18
4099.44,2017-08-19
4106.84,2017-08-20
4030.35,2017-08-21
3920.57,2017-08-22
4149.77,2017-08-23
4198.07,2017-08-24
4360.3,2017-08-25
4319.77,2017-08-26
4344.86,2017-08-27
4311.72,2017-08-28
4471.93,2017-08-29
4583.02,2017-08-30
4680.83,2017-08-31
4811.35,2017-09-01
4717.76,2017-09-02
4642.76,2017-09-03
4483.84,2017-09-04
4394.93,2017-09-05
4585.14,2017-09-06
4591.39,2017-09-07
4497.48,2017-09-08
4336.78,2017-09-09
4249.31,2017-09-10
4220.42,2017-09-11
4255.71,2017-09-12
3932.82,2017-09-13
3627.85,2017-09-14
3432.03,2017-09-15
3778.41,2017-09-16
3670.65,2017-09-17
3955.28,2017-09-18
3968.18,2017-09-19
3940.68,2017-09-20
3790.36,2017-09-21
3630.69,2017-09-22
3726.15,2017-09-23
3698.49,2017-09-24
3825.88,2017-09-25
3918.33,2017-09-26
4039.56,2017-09-27
4192.71,2017-09-28
4142.95,2017-09-29
4270.07,2017-09-30
4312.46,2017-10-01
4410.75,2017-10-02
4316.92,2017-10-03
4252.46,2017-10-04
4258.81,2017-10-05
4360.58,2017-10-06
4354.84,2017-10-07
4502.25,2017-10-08
4652.18,2017-10-09
4817.97,2017-10-10
4793.65,2017-10-11
5114.9,2017-10-12
5618.27,2017-10-13
5669.7,2017-10-14
5632.24,2017-10-15
5681.75,2017-10-16
5633.48,2017-10-17
5413.48,2017-10-18
5657.33,2017-10-19
5796.25,2017-10-20
6081.29,2017-10-21
5930.41,2017-10-22
5890.65,2017-10-23
5673.49,2017-10-24
5558.16,2017-10-25
5833.22,2017-10-26
5831.85,2017-10-27
5778.09,2017-10-28
5886.93,2017-10-29
6122.78,2017-10-30
6248.72,2017-10-31
6515.55,2017-11-01
6958.41,2017-11-02
7244.98,2017-11-03
7273.9,2017-11-04
7487.22,2017-11-05
7237.34,2017-11-06
7112.21,2017-11-07
7383.67,2017-11-08
7246.9,2017-11-09
6973.47,2017-11-10
6559.79,2017-11-11
6100.74,2017-11-12
6357.57,2017-11-13
6588.64,2017-11-14
7055.34,2017-11-15
7459.07,2017-11-16
7838.79,2017-11-17
7716.38,2017-11-18
7840.31,2017-11-19
8127.15,2017-11-20
8184.24,2017-11-21
8209.22,2017-11-22
8190.45,2017-11-23
8188.43,2017-11-24
8499.99,2017-11-25
9145.14,2017-11-26
9670.22,2017-11-27
9893.2,2017-11-28
10468.49,2017-11-29
10000.12,2017-11-30
10190.34,2017-12-01
10957.67,2017-12-02
11323.05,2017-12-03
11394.32,2017-12-04
11722.52,2017-12-05
12738.48,2017-12-06
15502.58,2017-12-07
16134.83,2017-12-08
15564.36,2017-12-09
14774.71,2017-12-10
16697.32,2017-12-11
17130.91,2017-12-12
17132.11,2017-12-13
16776.59,2017-12-14
17549.18,2017-12-15
18479.8,2017-12-16
19539.22,2017-12-17
18877.72,2017-12-18
18402.25,2017-12-19
16851.81,2017-12-20
16334.52,2017-12-21
13903.06,2017-12-22
15107.54,2017-12-23
14154.17,2017-12-24
14187.9,2017-12-25
15369.31,2017-12-26
15572.23,2017-12-27
14292.28,2017-12-28
14557.47,2017-12-29
13597.63,2017-12-30
13392.46,2017-12-31
13422.72,2018-01-01
13908.37,2018-01-02
14986.93,2018-01-03
14850.02,2018-01-04
15784.59,2018-01-05
16665.31,2018-01-06
16528.49,2018-01-07
15325.95,2018-01-08
14899.22,2018-01-09
14223.24,2018-01-10
13718.42,2018-01-11
13659.0,2018-01-12
14213.37,2018-01-13
13695.14,2018-01-14
13785.22,2018-01-15
12180.06,2018-01-16
10708.75,2018-01-17
11484.72,2018-01-18
11496.63,2018-01-19
12423.06,2018-01-20
11873.87,2018-01-21
11080.51,2018-01-22
10699.44,2018-01-23
10975.6,2018-01-24
11261.19,2018-01-25
10993.2,2018-01-26
11177.74,2018-01-27
11426.88,2018-01-28
11138.19,2018-01-29
10611.75,2018-01-30
9977.31,2018-01-31
9507.38,2018-02-01
8550.13,2018-02-02
8917.8,2018-02-03
8741.06,2018-02-04
7602.13,2018-02-05
6812.51,2018-02-06
7901.84,2018-02-07
8204.2,2018-02-08
8242.34,2018-02-09
8648.39,2018-02-10
8198.4,2018-02-11
8619.67,2018-02-12
8619.53,2018-02-13
9022.18,2018-02-14
9800.71,2018-02-15
10018.39,2018-02-16
10681.18,2018-02-17
10731.71,2018-02-18
10850.39,2018-02-19
11491.41,2018-02-20
10803.23,2018-02-21
10262.52,2018-02-22
9995.56,2018-02-23
9933.21,2018-02-24
9594.03,2018-02-25
9898.54,2018-02-26
10537.68,2018-02-27
10612.86,2018-02-28
10635.3,2018-03-01
10974.68,2018-03-02
11331.39,2018-03-03
11241.7,2018-03-04
11509.39,2018-03-05
11014.68,2018-03-06
10396.54,2018-03-07
9704.52,2018-03-08
8986.23,2018-03-09
9256.15,2018-03-10
9056.86,2018-03-11
9433.9,2018-03-12
9155.88,2018-03-13
8757.96,2018-03-14
8104.37,2018-03-15
8312.05,2018-03-16
8078.72,2018-03-17
7674.37,2018-03-18
8344.3,2018-03-19
8614.45,2018-03-20
8978.15,2018-03-21
8790.09,2018-03-22
8524.82,2018-03-23
8857.62,2018-03-24
8531.34,2018-03-25
8210.34,2018-03-26
7964.92,2018-03-27
7911.66,2018-03-28
7515.5,2018-03-29
6889.36,2018-03-30
7007.03,2018-03-31
6804.6,2018-04-01
6977.05,2018-04-02
7327.39,2018-04-03
7079.52,2018-04-04
6753.63,2018-04-05
6649.17,2018-04-06
6885.3,2018-04-07
6984.84,2018-04-08
6891.03,2018-04-09
6777.34,2018-04-10
6874.72,2018-04-11
7327.56,2018-04-12
7990.32,2018-04-13
8004.87,2018-04-14
8215.3,2018-04-15
8075.73,2018-04-16
8037.2,2018-04-17
8053.05,2018-04-18
8210.47,2018-04-19
8444.17,2018-04-20
8804.82,2018-04-21
8890.01,2018-04-22
8892.5,2018-04-23
9308.95,2018-04-24
9209.28,2018-04-25
8881.02,2018-04-26
9214.4,2018-04-27
9233.92,2018-04-28
9344.26,2018-04-29
9283.75,2018-04-30
8987.34,2018-05-01
9108.89,2018-05-02
9362.01,2018-05-03
9649.0,2018-05-04
9818.43,2018-05-05
9609.72,2018-05-06
9338.18,2018-05-07
9261.22,2018-05-08
9185.6,2018-05-09
9266.13,2018-05-10
8703.84,2018-05-11
8425.37,2018-05-12
8551.23,2018-05-13
8577.0,2018-05-14
8642.02,2018-05-15
8280.01,2018-05-16
8277.57,2018-05-17
8104.22,2018-05-18
8255.44,2018-05-19
8361.26,2018-05-20
8451.74,2018-05-21
8231.32,2018-05-22
7783.34,2018-05-23
7534.09,2018-05-24
7486.82,2018-05-25
7487.3,2018-05-26
7309.77,2018-05-27
7250.28,2018-05-28
7289.73,2018-05-29
7427.67,2018-05-30
7499.21,2018-05-31
7478.67,2018-06-01
7597.95,2018-06-02
7691.06,2018-06-03
7557.35,2018-06-04
7487.82,2018-06-05
7602.14,2018-06-06
7690.45,2018-06-07
7628.45,2018-06-08
7627.51,2018-06-09
7134.36,2018-06-10
6761.94,2018-06-11
6753.3,2018-06-12
6439.56,2018-06-13
6500.06,2018-06-14
6548.72,2018-06-15
6459.77,2018-06-16
6505.73,2018-06-17
6521.33,2018-06-18
6717.35,2018-06-19
6680.05,2018-06-20
6733.46,2018-06-21
6357.6,2018-06-22
6133.02,2018-06-23
6019.9,2018-06-24
6200.61,2018-06-25
6201.48,2018-06-26
6094.63,2018-06-27
6082.69,2018-06-28
5904.67,2018-06-29
6362.72,2018-06-30
6347.74,2018-07-01
6453.61,2018-07-02
6597.67,2018-07-03
6572.27,2018-07-04
6580.1,2018-07-05
6541.08,2018-07-06
6572.55,2018-07-07
6735.61,2018-07-08
6703.53,2018-07-09
6480.81,2018-07-10
6355.65,2018-07-11
6221.68,2018-07-12
6237.59,2018-07-13
6239.03,2018-07-14
6319.83,2018-07-15
6520.27,2018-07-16
6879.85,2018-07-17
7405.09,2018-07-18
7389.12,2018-07-19
7419.98,2018-07-20
7347.04,2018-07-21
7447.83,2018-07-22
7678.34,2018-07-23
8072.24,2018-07-24
8250.69,2018-07-25
8190.03,2018-07-26
8015.84,2018-07-27
8176.49,2018-07-28
8201.92,2018-07-29
8131.89,2018-07-30
7912.98,2018-07-31
7567.41,2018-08-01
7588.74,2018-08-02
7393.93,2018-08-03
7249.73,2018-08-04
6997.57,2018-08-05
6989.84,2018-08-06
6986.89,2018-08-07
6445.49,2018-08-08
6396.54,2018-08-09
6404.84,2018-08-10
6191.42,2018-08-11
6307.53,2018-08-12
6347.37,2018-08-13
6060.0,2018-08-14
6371.44,2018-08-15
6346.27,2018-08-16
6468.16,2018-08-17
6453.85,2018-08-18
6401.52,2018-08-19
6445.08,2018-08-20
6399.04,2018-08-21
6579.55,2018-08-22
6434.62,2018-08-23
6550.38,2018-08-24
6715.8,2018-08-25
6670.72,2018-08-26
6713.62,2018-08-27
6987.42,2018-08-28
7049.24,2018-08-29
6928.48,2018-08-30
6981.02,2018-08-31
7104.33,2018-09-01
7237.61,2018-09-02
7258.19,2018-09-03
7318.0,2018-09-04
7126.16,2018-09-05
6422.41,2018-09-06
6445.2,2018-09-07
6362.43,2018-09-08
6293.85,2018-09-09
6287.91,2018-09-10
6291.08,2018-09-11
6267.9,2018-09-12
6440.52,2018-09-13
6499.57,2018-09-14
6517.57,2018-09-15
6483.1,2018-09-16
6397.48,2018-09-17
6294.84,2018-09-18
6335.14,2018-09-19
6410.21,2018-09-20
6658.72,2018-09-21
6707.14,2018-09-22
6706.11,2018-09-23
6639.73,2018-09-24
6415.28,2018-09-25
6462.36,2018-09-26
6519.2,2018-09-27
6664.28,2018-09-28
6543.83,2018-09-29
6583.19,2018-09-30
6580.52,2018-10-01
6544.93,2018-10-02
6447.94,2018-10-03
6547.91,2018-10-04
6544.25,2018-10-05
6558.36,2018-10-06
6535.89,2018-10-07
6586.98,2018-10-08
6587.33,2018-10-09
6518.19,2018-10-10
6214.44,2018-10-11
6202.41,2018-10-12
6198.67,2018-10-13
6227.14,2018-10-14
6370.82,2018-10-15
6438.67,2018-10-16
6438.05,2018-10-17
6427.58,2018-10-18
6385.18,2018-10-19
6396.44,2018-10-20
6433.99,2018-10-21
6404.01,2018-10-22
6393.86,2018-10-23
6423.83,2018-10-24
6400.52,2018-10-25
6399.89,2018-10-26
6407.16,2018-10-27
6403.84,2018-10-28
6330.31,2018-10-29
6264.21,2018-10-30
6275.73,2018-10-31
6310.17,2018-11-01
6353.55,2018-11-02
6335.43,2018-11-03
6365.53,2018-11-04
6405.13,2018-11-05
6413.17,2018-11-06
6506.34,2018-11-07
6451.04,2018-11-08
6366.55,2018-11-09
6355.71,2018-11-10
6339.54,2018-11-11
6349.82,2018-11-12
6291.85,2018-11-13
6021.29,2018-11-14
5495.11,2018-11-15
5531.06,2018-11-16
5485.72,2018-11-17
5534.42,2018-11-18
5203.48,2018-11-19
4528.15,2018-11-20
4447.14,2018-11-21
4469.15,2018-11-22
4248.69,2018-11-23
4202.64,2018-11-24
3755.0,2018-11-25
3850.19,2018-11-26
3702.92,2018-11-27
4060.54,2018-11-28
4224.58,2018-11-29
4074.88,2018-11-30
4078.97,2018-12-01
4122.12,2018-12-02
3924.86,2018-12-03
3905.02,2018-12-04
3803.7,2018-12-05
3695.8,2018-12-06
3358.11,2018-12-07
3384.23,2018-12-08
3468.32,2018-12-09
3469.71,2018-12-10
3365.79,2018-12-11
3396.74,2018-12-12
3360.63,2018-12-13
3234.02,2018-12-14
3179.69,2018-12-15
3217.47,2018-12-16
3332.87,2018-12-17
3508.67,2018-12-18
3749.31701388889,2018-12-19
3924.45003472222,2018-12-20
3973.3065625,2018-12-21
3852.75729166667,2018-12-22
3978.68024305556,2018-12-23
4126.54090277778,2018-12-24
3774.59423611111,2018-12-25
3780.71581827874,2018-12-26
3717.43802083333,2018-12-27
3701.75215277778,2018-12-28
3873.93458333333,2018-12-29
3788.41,2018-12-30
3756.47465277778,2018-12-31
3700.59427083333,2019-01-01
3823.44527777778,2019-01-02
3829.97614583333,2019-01-03
3785.39614583333,2019-01-04
3834.66899305556,2019-01-05
3874.06055555556,2019-01-06
4022.76111111111,2019-01-07
4006.62927083333,2019-01-08
4011.02576388889,2019-01-09
3795.83618055556,2019-01-10
3637.02649305556,2019-01-11
3627.64166666667,2019-01-12
3581.46309027778,2019-01-13
3580.25690972222,2019-01-14
3641.47871527778,2019-01-15
3603.80694444444,2019-01-16
3603.41152777778,2019-01-17
3616.39225694444,2019-01-18
3672.57552083333,2019-01-19
3607.42666666667,2019-01-20
3535.89815972222,2019-01-21
3551.60225694444,2019-01-22
3569.19402777778,2019-01-23
3554.62100694444,2019-01-24
3556.80611111111,2019-01-25
3571.87621527778,2019-01-26
3546.05451388889,2019-01-27
3437.79274305556,2019-01-28
3398.89881118881,2019-01-29
3422.47618055556,2019-01-30
3425.00805555556,2019-01-31
3416.57253472222,2019-02-01
3433.05416666667,2019-02-02
3426.82104166667,2019-02-03
3414.36263888889,2019-02-04
3418.17236111111,2019-02-05
3371.58503472222,2019-02-06
3366.50628472222,2019-02-07
3451.5528125,2019-02-08
3615.90614583333,2019-02-09
3609.0115625,2019-02-10
3595.66368055556,2019-02-11
3578.09979166667,2019-02-12
3582.74503472222,2019-02-13
3569.76819444444,2019-02-14
3571.15666666667,2019-02-15
3588.61350694444,2019-02-16
3586.28451388889,2019-02-17
3755.81420138889,2019-02-18
3900.73041666667,2019-02-19
3910.66829861111,2019-02-20
3906.51559027778,2019-02-21
3926.0434375,2019-02-22
3981.40788194444,2019-02-23
3990.60697916667,2019-02-24
3792.34368055556,2019-02-25
3799.8009375,2019-02-26
3795.42336805556,2019-02-27
3810.63069444444,2019-02-28
3813.59895833333,2019-03-01
3805.80413194444,2019-03-02
3802.55194444444,2019-03-03
3725.02579861111,2019-03-04
3766.21538194444,2019-03-05
3839.69447916667,2019-03-06
3862.39263888889,2019-03-07
3872.51885416667,2019-03-08
3890.6965625,2019-03-09
3894.20802083333,2019-03-10
3865.05809027778,2019-03-11
3847.4196875,2019-03-12
3854.00375,2019-03-13
3850.41822916667,2019-03-14
3878.34458333333,2019-03-15
3979.7615625,2019-03-16
3963.51427083333,2019-03-17
3969.69680555556,2019-03-18
3976.92013888889,2019-03-19
3996.16065972222,2019-03-20
4006.00590277778,2019-03-21
3981.40111111111,2019-03-22
3981.16202083333,2019-03-23
3968.12934027778,2019-03-24
3949.00954861111,2019-03-25
3908.20125,2019-03-26
3993.50013888889,2019-03-27
4009.26291666667,2019-03-28
4058.35385416667,2019-03-29
4084.7465625,2019-03-30
4088.7971875,2019-03-31
4126.50635416667,2019-04-01
4648.01746527778,2019-04-02
5037.51225694444,2019-04-03
4971.38475694444,2019-04-04
4981.24430555556,2019-04-05
5044.38881944444,2019-04-06
5129.61190972222,2019-04-07
5242.65336805556,2019-04-08
5221.28097222222,2019-04-09
5271.34576388889,2019-04-10
5129.32412615741,2019-04-11
5047.75548611111,2019-04-12
5085.24194444444,2019-04-13
5079.63236111111,2019-04-14
5122.1071875,2019-04-15
5098.34940972222,2019-04-16
5218.13493055556,2019-04-17
5264.83537027379,2019-04-18
5260.52042824074,2019-04-19
5313.96704861111,2019-04-20
5289.83263888889,2019-04-21
5317.46642361111,2019-04-22
5532.43258741259,2019-04-23
5487.38190972222,2019-04-24
5423.69395833333,2019-04-25
5149.52663194444,2019-04-26
5165.60923611111,2019-04-27
5170.79465277778,2019-04-28
5155.54736111111,2019-04-29
5199.53839160839,2019-04-30
5304.85920138889,2019-05-01
5362.544375,2019-05-02
5617.69861111111,2019-05-03
5694.64347222222,2019-05-04
5722.75333333333,2019-05-05
5656.95888888889,2019-05-06
5864.58604166667,2019-05-07
5845.11736111111,2019-05-08
6048.54635416667,2019-05-09
6292.66388888889,2019-05-10
6808.76256944444,2019-05-11
7157.09059027778,2019-05-12
7411.75347222222,2019-05-13
7990.19614583333,2019-05-14
8054.72881944444,2019-05-15
7994.64618055556,2019-05-16
7266.8909375,2019-05-17
7326.67215277778,2019-05-18
7936.10423611111,2019-05-19
7906.03232638889,2019-05-20
7952.58904408408,2019-05-21
7889.01805555556,2019-05-22
7702.69885416667,2019-05-23
7981.51208333333,2019-05-24
8044.57385416667,2019-05-25
8126.79545138889,2019-05-26
8784.46333333333,2019-05-27
8726.51052083333,2019-05-28
8645.72895833333,2019-05-29
8631.92350694444,2019-05-30
8353.13892361111,2019-05-31
8543.3175,2019-06-01
8670.77423611111,2019-06-02
8531.80225694444,2019-06-03
7853.20302083333,2019-06-04
7775.05222222222,2019-06-05
7752.67333333333,2019-06-06
7939.24208333333,2019-06-07
7942.12131944444,2019-06-08
7800.83965277778,2019-06-09
7819.304375,2019-06-10
7895.82729166667,2019-06-11
8036.01347222222,2019-06-12
8169.99611111111,2019-06-13
8352.70128472222,2019-06-14
8726.55777777778,2019-06-15
9087.11413194444,2019-06-16
9233.17076388889,2019-06-17
9150.97,2019-06-18
9145.37090277778,2019-06-19
9352.20184209012,2019-06-20
9802.12947916667,2019-06-21
10724.0361111111,2019-06-22
10751.3867361111,2019-06-23
10845.0260416667,2019-06-24
11317.9761805556,2019-06-25
12643.2751388889,2019-06-26
11803.0124305556,2019-06-27
11681.4804861111,2019-06-28
11854.7507291667,2019-06-29
11544.8000347222,2019-06-30
10691.0800347222,2019-07-01
10302.9445086321,2019-07-02
11341.4561458333,2019-07-03
11760.6382638889,2019-07-04
11139.2007638889,2019-07-05
11414.8807638889,2019-07-06
11309.1686458333,2019-07-07
11792.3383333333,2019-07-08
12510.9232291667,2019-07-09
12647.9923263889,2019-07-10
11584.5127430556,2019-07-11
11586.2356944444,2019-07-12
11430.89125,2019-07-13
10861.4420486111,2019-07-14
10415.7919444444,2019-07-15
10354.4363888889,2019-07-16
9575.51902777778,2019-07-17
10056.9259027778,2019-07-18
10471.1696527778,2019-07-19
10679.1387847222,2019-07-20
10577.0322916667,2019-07-21
10450.2027083333,2019-07-22
10071.8387412587,2019-07-23
9700.44704861111,2019-07-24
10019.4906597222,2019-07-25
9775.15347222222,2019-07-26
9730.20454861111,2019-07-27
9484.72753472222,2019-07-28
9539.60708333333,2019-07-29
9538.05826388889,2019-07-30
9855.10201388889,2019-07-31
10083.0729513889,2019-08-01
10473.7651041667,2019-08-02
10783.5461111111,2019-08-03
10819.8523958333,2019-08-04
11678.5821180556,2019-08-05
11757.3248958333,2019-08-06
11706.7438194444,2019-08-07
11799.3241666667,2019-08-08
11819.8371180556,2019-08-09
11581.4605208333,2019-08-10
11376.21,2019-08-11
11394.7840277778,2019-08-12
11136.6990277778,2019-08-13
10437.0239236111,2019-08-14
10012.6038888889,2019-08-15
10230.7103472222,2019-08-16
10295.175,2019-08-17
10290.4488194444,2019-08-18
10616.0159027778,2019-08-19
10751.9516319444,2019-08-20
10192.7747569444,2019-08-21
10043.8183680556,2019-08-22
10264.7830555556,2019-08-23
10157.7107986111,2019-08-24
10100.713125,2019-08-25
10344.5149305556,2019-08-26
10172.5644444444,2019-08-27
10043.1229861111,2019-08-28
9518.62805555556,2019-08-29
9535.79194444444,2019-08-30
9593.78236111111,2019-08-31
9626.08770833333,2019-09-01
9947.89597222222,2019-09-02
10522.2360763889,2019-09-03
10561.4442361111,2019-09-04
10562.6644097222,2019-09-05
10656.9884375,2019-09-06
10421.595625,2019-09-07
10456.5757986111,2019-09-08
10299.5104513889,2019-09-09
10222.0070833333,2019-09-10
10062.8710416667,2019-09-11
10219.2313888889,2019-09-12
10315.9648263889,2019-09-13
10341.1051041667,2019-09-14
10316.1333680556,2019-09-15
10251.5619791667,2019-09-16
10216.6325347222,2019-09-17
10194.0417708333,2019-09-18
9988.03506944444,2019-09-19
10174.27125,2019-09-20
10037.7947569444,2019-09-21
9977.58979166667,2019-09-22
9875.88493055556,2019-09-23
9438.44192692621,2019-09-24
8412.27,2019-09-25
8095.285,2019-09-26
